x	y	label	key	showSelected1	group
-20.75	-2.3	!<0.19	4	81	-1
-8.75	-2.3	!<0.05	5	81	-1
-65.625	-3.3	hp<0.03	6	81	-1
-46.625	-3.3	average<2.77	7	81	-1
6.25	-2.3	your<0.40	8	81	-1
23.25	-2.3	our<0.07	9	81	-1
-49.525	-4.3	free<0.07	10	81	-1
-34.525	-4.3	!<0.56	11	81	-1
-89.525	-4.3	longest<10.50	12	81	-1
-67.525	-4.3	your<0.39	13	81	-1
-111.9	-5.3	your<0.61	14	81	-1
-94.9	-5.3	our<0.72	15	81	-1
-96.3	-6.3	george<0.03	16	81	-1
-79.3	-6.3	p=0.87	17	81	-1
-53.9	-5.3	your<0.66	18	81	-1
-38.9	-5.3	!<0.53	19	81	-1
12.375	-3.3	longest<15.50	20	81	-1
31.375	-3.3	!<0.31	21	81	-1
-132.3	-6.3	free<0.84	22	81	-1
-115.3	-6.3	our<0.12	23	81	-1
-23.625	-3.3	remove<0.71	24	81	-1
-6.625	-3.3	p=0.97	25	81	-1
1.475	-4.3	p=0.46	26	81	-1
13.475	-4.3	p=0.93	27	81	-1
-98.9	-7.3	edu<0.04	28	81	-1
-84.9	-7.3	p=0.00	29	81	-1
-106.9	-8.3	all<0.49	30	81	-1
-90.9	-8.3	you<0.36	31	81	-1
-23.9	-5.3	your<1.02	32	81	-1
-8.9	-5.3	p=0.96	33	81	-1
-119.15	-9.3	will<1.61	34	81	-1
-104.15	-9.3	p=0.03	35	81	-1
-126.15	-10.3	our<0.01	36	81	-1
-112.15	-10.3	p=0.00	37	81	-1
29.475	-4.3	money<0.03	38	81	-1
45.475	-4.3	p=1.00	39	81	-1
-92.15	-9.3	p=0.22	40	81	-1
-80.15	-9.3	p=0.00	41	81	-1
-19.3	-6.3	p=0.49	42	81	-1
-7.3	-6.3	p=0.92	43	81	-1
-67.3	-6.3	!<0.80	44	81	-1
-55.3	-6.3	!<0.29	45	81	-1
-72.9	-7.3	p=0.03	46	81	-1
-60.9	-7.3	p=0.32	47	81	-1
20.475	-5.3	average<3.76	48	81	-1
38.475	-5.3	p=0.99	49	81	-1
11.975	-6.3	remove<0.23	50	81	-1
28.975	-6.3	p=1.00	51	81	-1
43.375	-3.3	p=0.00	52	81	-1
55.375	-3.3	p=0.35	53	81	-1
-43.3	-6.3	p=0.50	54	81	-1
-31.3	-6.3	p=0.95	55	81	-1
-124.9	-7.3	p=0.09	56	81	-1
-112.9	-7.3	p=0.39	57	81	-1
-22.525	-4.3	p=0.52	58	81	-1
-10.525	-4.3	p=0.95	59	81	-1
-154.9	-7.3	average<1.55	60	81	-1
-136.9	-7.3	p=0.20	61	81	-1
5.975	-7.3	p=0.67	62	81	-1
17.975	-7.3	p=1.00	63	81	-1
-80.9	-5.3	p=0.00	64	81	-1
-68.9	-5.3	p=0.03	65	81	-1
-134.65	-11.3	total<77.00	66	81	-1
-117.65	-11.3	p=0.77	67	81	-1
-48.9	-7.3	p=0.10	68	81	-1
-36.9	-7.3	p=0.49	69	81	-1
-163.4	-8.3	total<16.50	76	81	-1
-146.4	-8.3	p=0.00	77	81	-1
-169.4	-9.3	p=0.01	78	81	-1
-157.4	-9.3	(<0.05	79	81	-1
-163.4	-10.3	p=0.14	80	81	-1
-151.4	-10.3	p=0.00	81	81	-1
-144.15	-12.3	longest<16.50	102	81	-1
-125.15	-12.3	p=0.55	103	81	-1
-150.15	-13.3	p=0.52	104	81	-1
-138.15	-13.3	p=0.10	105	81	-1
0	-0.3	$<0.05	1	82	-1
-9	-1.3	remove<0.06	2	82	-1
9	-1.3	hp<0.19	3	82	-1
-20.75	-2.3	!<0.19	4	82	-1
-8.75	-2.3	!<0.05	5	82	-1
-65.625	-3.3	hp<0.03	6	82	-1
-46.625	-3.3	average<2.77	7	82	-1
6.25	-2.3	your<0.40	8	82	-1
23.25	-2.3	our<0.07	9	82	-1
-49.525	-4.3	free<0.07	10	82	-1
-34.525	-4.3	!<0.56	11	82	-1
-89.525	-4.3	longest<10.50	12	82	-1
-67.525	-4.3	your<0.39	13	82	-1
-111.9	-5.3	your<0.61	14	82	-1
-94.9	-5.3	our<0.72	15	82	-1
-96.3	-6.3	george<0.03	16	82	-1
-79.3	-6.3	p=0.87	17	82	-1
-53.9	-5.3	your<0.66	18	82	-1
-38.9	-5.3	!<0.53	19	82	-1
12.375	-3.3	longest<15.50	20	82	-1
31.375	-3.3	!<0.31	21	82	-1
-132.3	-6.3	free<0.84	22	82	-1
-115.3	-6.3	our<0.12	23	82	-1
-23.625	-3.3	remove<0.71	24	82	-1
-6.625	-3.3	p=0.97	25	82	-1
1.475	-4.3	p=0.46	26	82	-1
13.475	-4.3	p=0.93	27	82	-1
-95.8	-7.3	edu<0.04	28	82	-1
-81.8	-7.3	p=0.00	29	82	-1
-103.8	-8.3	all<0.49	30	82	-1
-87.8	-8.3	you<0.36	31	82	-1
-23.9	-5.3	your<1.02	32	82	-1
-8.9	-5.3	p=0.96	33	82	-1
-116.05	-9.3	will<1.61	34	82	-1
-101.05	-9.3	p=0.03	35	82	-1
-123.05	-10.3	our<0.01	36	82	-1
-109.05	-10.3	p=0.00	37	82	-1
29.475	-4.3	money<0.03	38	82	-1
45.475	-4.3	p=1.00	39	82	-1
-89.05	-9.3	p=0.22	40	82	-1
-77.05	-9.3	p=0.00	41	82	-1
-19.3	-6.3	p=0.49	42	82	-1
-7.3	-6.3	p=0.92	43	82	-1
-67.3	-6.3	!<0.80	44	82	-1
-55.3	-6.3	p=0.36	45	82	-1
-69.8	-7.3	p=0.03	46	82	-1
-57.8	-7.3	p=0.32	47	82	-1
20.475	-5.3	average<3.76	48	82	-1
38.475	-5.3	p=0.99	49	82	-1
11.975	-6.3	remove<0.23	50	82	-1
28.975	-6.3	p=1.00	51	82	-1
43.375	-3.3	p=0.00	52	82	-1
55.375	-3.3	p=0.35	53	82	-1
-43.3	-6.3	p=0.50	54	82	-1
-31.3	-6.3	p=0.95	55	82	-1
-121.8	-7.3	p=0.09	56	82	-1
-109.8	-7.3	p=0.39	57	82	-1
-22.525	-4.3	p=0.52	58	82	-1
-10.525	-4.3	p=0.95	59	82	-1
-151.8	-7.3	average<1.55	60	82	-1
-133.8	-7.3	p=0.20	61	82	-1
5.975	-7.3	p=0.67	62	82	-1
17.975	-7.3	p=1.00	63	82	-1
-80.9	-5.3	p=0.00	64	82	-1
-68.9	-5.3	p=0.03	65	82	-1
-131.55	-11.3	total<77.00	66	82	-1
-114.55	-11.3	p=0.77	67	82	-1
-160.3	-8.3	total<16.50	76	82	-1
-143.3	-8.3	p=0.00	77	82	-1
-166.3	-9.3	p=0.01	78	82	-1
-154.3	-9.3	(<0.05	79	82	-1
-160.3	-10.3	p=0.14	80	82	-1
-148.3	-10.3	p=0.00	81	82	-1
-141.05	-12.3	longest<16.50	102	82	-1
-122.05	-12.3	p=0.55	103	82	-1
-147.05	-13.3	p=0.52	104	82	-1
-135.05	-13.3	p=0.10	105	82	-1
0	-0.3	$<0.05	1	83	-1
-9	-1.3	remove<0.06	2	83	-1
9	-1.3	hp<0.19	3	83	-1
-20.75	-2.3	!<0.19	4	83	-1
-8.75	-2.3	!<0.05	5	83	-1
-65.625	-3.3	hp<0.03	6	83	-1
-46.625	-3.3	average<2.77	7	83	-1
6.25	-2.3	your<0.40	8	83	-1
23.25	-2.3	our<0.07	9	83	-1
-49.525	-4.3	free<0.07	10	83	-1
-34.525	-4.3	!<0.56	11	83	-1
-89.525	-4.3	longest<10.50	12	83	-1
-67.525	-4.3	your<0.39	13	83	-1
-111.9	-5.3	your<0.61	14	83	-1
-94.9	-5.3	our<0.72	15	83	-1
-96.3	-6.3	george<0.03	16	83	-1
-79.3	-6.3	p=0.87	17	83	-1
-53.9	-5.3	your<0.66	18	83	-1
-38.9	-5.3	!<0.53	19	83	-1
12.375	-3.3	longest<15.50	20	83	-1
31.375	-3.3	!<0.31	21	83	-1
-132.3	-6.3	free<0.84	22	83	-1
-115.3	-6.3	our<0.12	23	83	-1
-23.625	-3.3	remove<0.71	24	83	-1
-6.625	-3.3	p=0.97	25	83	-1
1.475	-4.3	p=0.46	26	83	-1
13.475	-4.3	p=0.93	27	83	-1
-95.8	-7.3	edu<0.04	28	83	-1
-81.8	-7.3	p=0.00	29	83	-1
-103.8	-8.3	all<0.49	30	83	-1
-87.8	-8.3	you<0.36	31	83	-1
-23.9	-5.3	your<1.02	32	83	-1
-8.9	-5.3	p=0.96	33	83	-1
-116.05	-9.3	will<1.61	34	83	-1
-101.05	-9.3	p=0.03	35	83	-1
-123.05	-10.3	our<0.01	36	83	-1
-109.05	-10.3	p=0.00	37	83	-1
29.475	-4.3	money<0.03	38	83	-1
45.475	-4.3	p=1.00	39	83	-1
-89.05	-9.3	p=0.22	40	83	-1
-77.05	-9.3	p=0.00	41	83	-1
-19.3	-6.3	p=0.49	42	83	-1
-7.3	-6.3	p=0.92	43	83	-1
-67.3	-6.3	!<0.80	44	83	-1
-55.3	-6.3	p=0.36	45	83	-1
-69.8	-7.3	p=0.03	46	83	-1
-57.8	-7.3	p=0.32	47	83	-1
20.475	-5.3	average<3.76	48	83	-1
38.475	-5.3	p=0.99	49	83	-1
11.975	-6.3	remove<0.23	50	83	-1
28.975	-6.3	p=1.00	51	83	-1
43.375	-3.3	p=0.00	52	83	-1
55.375	-3.3	p=0.35	53	83	-1
-43.3	-6.3	p=0.50	54	83	-1
-31.3	-6.3	p=0.95	55	83	-1
-121.8	-7.3	p=0.09	56	83	-1
-109.8	-7.3	p=0.39	57	83	-1
-22.525	-4.3	p=0.52	58	83	-1
-10.525	-4.3	p=0.95	59	83	-1
-151.8	-7.3	average<1.55	60	83	-1
-133.8	-7.3	p=0.20	61	83	-1
5.975	-7.3	p=0.67	62	83	-1
17.975	-7.3	p=1.00	63	83	-1
-80.9	-5.3	p=0.00	64	83	-1
-68.9	-5.3	p=0.03	65	83	-1
-131.55	-11.3	total<77.00	66	83	-1
-114.55	-11.3	p=0.77	67	83	-1
-160.3	-8.3	total<16.50	76	83	-1
-143.3	-8.3	p=0.00	77	83	-1
-166.3	-9.3	p=0.01	78	83	-1
-154.3	-9.3	p=0.06	79	83	-1
-141.05	-12.3	longest<16.50	102	83	-1
-122.05	-12.3	p=0.55	103	83	-1
-147.05	-13.3	p=0.52	104	83	-1
-135.05	-13.3	p=0.10	105	83	-1
0	-0.3	$<0.05	1	84	-1
-9	-1.3	remove<0.06	2	84	-1
9	-1.3	hp<0.19	3	84	-1
-20.75	-2.3	!<0.19	4	84	-1
-8.75	-2.3	!<0.05	5	84	-1
-65.625	-3.3	hp<0.03	6	84	-1
-46.625	-3.3	average<2.77	7	84	-1
6.25	-2.3	your<0.40	8	84	-1
23.25	-2.3	our<0.07	9	84	-1
-49.525	-4.3	free<0.07	10	84	-1
-34.525	-4.3	!<0.56	11	84	-1
-89.525	-4.3	longest<10.50	12	84	-1
-67.525	-4.3	your<0.39	13	84	-1
-111.9	-5.3	your<0.61	14	84	-1
-94.9	-5.3	our<0.72	15	84	-1
-96.3	-6.3	george<0.03	16	84	-1
-79.3	-6.3	p=0.87	17	84	-1
-53.9	-5.3	your<0.66	18	84	-1
-38.9	-5.3	!<0.53	19	84	-1
12.375	-3.3	longest<15.50	20	84	-1
31.375	-3.3	!<0.31	21	84	-1
-132.3	-6.3	free<0.84	22	84	-1
-115.3	-6.3	our<0.12	23	84	-1
-23.625	-3.3	remove<0.71	24	84	-1
-6.625	-3.3	p=0.97	25	84	-1
1.475	-4.3	p=0.46	26	84	-1
13.475	-4.3	p=0.93	27	84	-1
-95.8	-7.3	edu<0.04	28	84	-1
-81.8	-7.3	p=0.00	29	84	-1
-103.8	-8.3	all<0.49	30	84	-1
-87.8	-8.3	you<0.36	31	84	-1
-23.9	-5.3	your<1.02	32	84	-1
-8.9	-5.3	p=0.96	33	84	-1
-116.05	-9.3	will<1.61	34	84	-1
-101.05	-9.3	p=0.03	35	84	-1
-123.05	-10.3	our<0.01	36	84	-1
-109.05	-10.3	p=0.00	37	84	-1
29.475	-4.3	money<0.03	38	84	-1
45.475	-4.3	p=1.00	39	84	-1
-89.05	-9.3	p=0.22	40	84	-1
-77.05	-9.3	p=0.00	41	84	-1
-19.3	-6.3	p=0.49	42	84	-1
-7.3	-6.3	p=0.92	43	84	-1
-67.3	-6.3	!<0.80	44	84	-1
-55.3	-6.3	p=0.36	45	84	-1
-69.8	-7.3	p=0.03	46	84	-1
-57.8	-7.3	p=0.32	47	84	-1
20.475	-5.3	average<3.76	48	84	-1
38.475	-5.3	p=0.99	49	84	-1
11.975	-6.3	remove<0.23	50	84	-1
28.975	-6.3	p=1.00	51	84	-1
43.375	-3.3	p=0.00	52	84	-1
55.375	-3.3	p=0.35	53	84	-1
-43.3	-6.3	p=0.50	54	84	-1
-31.3	-6.3	p=0.95	55	84	-1
-121.8	-7.3	p=0.09	56	84	-1
-109.8	-7.3	p=0.39	57	84	-1
-22.525	-4.3	p=0.52	58	84	-1
-10.525	-4.3	p=0.95	59	84	-1
-151.8	-7.3	average<1.55	60	84	-1
-133.8	-7.3	p=0.20	61	84	-1
5.975	-7.3	p=0.67	62	84	-1
17.975	-7.3	p=1.00	63	84	-1
-80.9	-5.3	p=0.00	64	84	-1
-68.9	-5.3	p=0.03	65	84	-1
-131.55	-11.3	total<77.00	66	84	-1
-114.55	-11.3	p=0.77	67	84	-1
-157.8	-8.3	p=0.02	76	84	-1
-145.8	-8.3	p=0.00	77	84	-1
-141.05	-12.3	longest<16.50	102	84	-1
-122.05	-12.3	p=0.55	103	84	-1
-147.05	-13.3	p=0.52	104	84	-1
-135.05	-13.3	p=0.10	105	84	-1
0	-0.3	$<0.05	1	85	-1
-9	-1.3	remove<0.06	2	85	-1
9	-1.3	hp<0.19	3	85	-1
-20.75	-2.3	!<0.19	4	85	-1
-8.75	-2.3	!<0.05	5	85	-1
-65.625	-3.3	hp<0.03	6	85	-1
-46.625	-3.3	average<2.77	7	85	-1
6.25	-2.3	your<0.40	8	85	-1
23.25	-2.3	our<0.07	9	85	-1
-49.525	-4.3	free<0.07	10	85	-1
-34.525	-4.3	!<0.56	11	85	-1
-89.525	-4.3	longest<10.50	12	85	-1
-67.525	-4.3	your<0.39	13	85	-1
-111.9	-5.3	your<0.61	14	85	-1
-94.9	-5.3	our<0.72	15	85	-1
-96.3	-6.3	george<0.03	16	85	-1
-79.3	-6.3	p=0.87	17	85	-1
-53.9	-5.3	your<0.66	18	85	-1
-38.9	-5.3	!<0.53	19	85	-1
12.375	-3.3	longest<15.50	20	85	-1
31.375	-3.3	!<0.31	21	85	-1
-132.3	-6.3	free<0.84	22	85	-1
-115.3	-6.3	our<0.12	23	85	-1
-23.625	-3.3	remove<0.71	24	85	-1
-6.625	-3.3	p=0.97	25	85	-1
1.475	-4.3	p=0.46	26	85	-1
13.475	-4.3	p=0.93	27	85	-1
-96.55	-7.3	edu<0.04	28	85	-1
-82.55	-7.3	p=0.00	29	85	-1
-104.55	-8.3	all<0.49	30	85	-1
-88.55	-8.3	you<0.36	31	85	-1
-23.9	-5.3	your<1.02	32	85	-1
-8.9	-5.3	p=0.96	33	85	-1
-116.8	-9.3	will<1.61	34	85	-1
-101.8	-9.3	p=0.03	35	85	-1
-123.8	-10.3	our<0.01	36	85	-1
-109.8	-10.3	p=0.00	37	85	-1
29.475	-4.3	money<0.03	38	85	-1
45.475	-4.3	p=1.00	39	85	-1
-89.8	-9.3	p=0.22	40	85	-1
-77.8	-9.3	p=0.00	41	85	-1
-19.3	-6.3	p=0.49	42	85	-1
-7.3	-6.3	p=0.92	43	85	-1
-67.3	-6.3	!<0.80	44	85	-1
-55.3	-6.3	p=0.36	45	85	-1
-70.55	-7.3	p=0.03	46	85	-1
-58.55	-7.3	p=0.32	47	85	-1
20.475	-5.3	average<3.76	48	85	-1
38.475	-5.3	p=0.99	49	85	-1
11.975	-6.3	remove<0.23	50	85	-1
28.975	-6.3	p=1.00	51	85	-1
43.375	-3.3	p=0.00	52	85	-1
55.375	-3.3	p=0.35	53	85	-1
-43.3	-6.3	p=0.50	54	85	-1
-31.3	-6.3	p=0.95	55	85	-1
-122.55	-7.3	p=0.09	56	85	-1
-110.55	-7.3	p=0.39	57	85	-1
-22.525	-4.3	p=0.52	58	85	-1
-10.525	-4.3	p=0.95	59	85	-1
-146.55	-7.3	p=0.01	60	85	-1
-134.55	-7.3	p=0.20	61	85	-1
5.975	-7.3	p=0.67	62	85	-1
17.975	-7.3	p=1.00	63	85	-1
-80.9	-5.3	p=0.00	64	85	-1
-68.9	-5.3	p=0.03	65	85	-1
-132.3	-11.3	total<77.00	66	85	-1
-115.3	-11.3	p=0.77	67	85	-1
-141.8	-12.3	longest<16.50	102	85	-1
-122.8	-12.3	p=0.55	103	85	-1
-147.8	-13.3	p=0.52	104	85	-1
-135.8	-13.3	p=0.10	105	85	-1
0	-0.3	$<0.05	1	86	-1
-9	-1.3	remove<0.06	2	86	-1
9	-1.3	hp<0.19	3	86	-1
-20.75	-2.3	!<0.19	4	86	-1
-8.75	-2.3	!<0.05	5	86	-1
-65.625	-3.3	hp<0.03	6	86	-1
-46.625	-3.3	average<2.77	7	86	-1
6.25	-2.3	your<0.40	8	86	-1
23.25	-2.3	our<0.07	9	86	-1
-49.525	-4.3	free<0.07	10	86	-1
-34.525	-4.3	!<0.56	11	86	-1
-89.525	-4.3	longest<10.50	12	86	-1
-67.525	-4.3	your<0.39	13	86	-1
-111.9	-5.3	your<0.61	14	86	-1
-94.9	-5.3	our<0.72	15	86	-1
-96.3	-6.3	george<0.03	16	86	-1
-79.3	-6.3	p=0.87	17	86	-1
-53.9	-5.3	your<0.66	18	86	-1
-38.9	-5.3	!<0.53	19	86	-1
12.375	-3.3	longest<15.50	20	86	-1
31.375	-3.3	!<0.31	21	86	-1
-132.3	-6.3	free<0.84	22	86	-1
-115.3	-6.3	our<0.12	23	86	-1
-23.625	-3.3	remove<0.71	24	86	-1
-6.625	-3.3	p=0.97	25	86	-1
1.475	-4.3	p=0.46	26	86	-1
13.475	-4.3	p=0.93	27	86	-1
-96.55	-7.3	edu<0.04	28	86	-1
-82.55	-7.3	p=0.00	29	86	-1
-104.55	-8.3	all<0.49	30	86	-1
-88.55	-8.3	you<0.36	31	86	-1
-23.9	-5.3	your<1.02	32	86	-1
-8.9	-5.3	p=0.96	33	86	-1
-116.8	-9.3	will<1.61	34	86	-1
-101.8	-9.3	p=0.03	35	86	-1
-123.8	-10.3	our<0.01	36	86	-1
-109.8	-10.3	p=0.00	37	86	-1
29.475	-4.3	money<0.03	38	86	-1
45.475	-4.3	p=1.00	39	86	-1
-89.8	-9.3	p=0.22	40	86	-1
-77.8	-9.3	p=0.00	41	86	-1
-19.3	-6.3	p=0.49	42	86	-1
-7.3	-6.3	p=0.92	43	86	-1
-67.3	-6.3	!<0.80	44	86	-1
-55.3	-6.3	p=0.36	45	86	-1
-70.55	-7.3	p=0.03	46	86	-1
-58.55	-7.3	p=0.32	47	86	-1
20.475	-5.3	average<3.76	48	86	-1
38.475	-5.3	p=0.99	49	86	-1
11.975	-6.3	remove<0.23	50	86	-1
28.975	-6.3	p=1.00	51	86	-1
43.375	-3.3	p=0.00	52	86	-1
55.375	-3.3	p=0.35	53	86	-1
-43.3	-6.3	p=0.50	54	86	-1
-31.3	-6.3	p=0.95	55	86	-1
-122.55	-7.3	p=0.09	56	86	-1
-110.55	-7.3	p=0.39	57	86	-1
-22.525	-4.3	p=0.52	58	86	-1
-10.525	-4.3	p=0.95	59	86	-1
-146.55	-7.3	p=0.01	60	86	-1
-134.55	-7.3	p=0.20	61	86	-1
5.975	-7.3	p=0.67	62	86	-1
17.975	-7.3	p=1.00	63	86	-1
-80.9	-5.3	p=0.00	64	86	-1
-68.9	-5.3	p=0.03	65	86	-1
-132.3	-11.3	total<77.00	66	86	-1
-115.3	-11.3	p=0.77	67	86	-1
-138.3	-12.3	p=0.33	102	86	-1
-126.3	-12.3	p=0.55	103	86	-1
0	-0.3	$<0.05	1	87	-1
-9	-1.3	remove<0.06	2	87	-1
9	-1.3	hp<0.19	3	87	-1
-20.75	-2.3	!<0.19	4	87	-1
-8.75	-2.3	!<0.05	5	87	-1
-65.625	-3.3	hp<0.03	6	87	-1
-46.625	-3.3	average<2.77	7	87	-1
6.25	-2.3	your<0.40	8	87	-1
23.25	-2.3	our<0.07	9	87	-1
-49.525	-4.3	free<0.07	10	87	-1
-34.525	-4.3	!<0.56	11	87	-1
-89.525	-4.3	longest<10.50	12	87	-1
-67.525	-4.3	your<0.39	13	87	-1
-111.9	-5.3	your<0.61	14	87	-1
-94.9	-5.3	our<0.72	15	87	-1
-96.3	-6.3	george<0.03	16	87	-1
-79.3	-6.3	p=0.87	17	87	-1
-53.9	-5.3	your<0.66	18	87	-1
-38.9	-5.3	!<0.53	19	87	-1
12.375	-3.3	longest<15.50	20	87	-1
31.375	-3.3	!<0.31	21	87	-1
-132.3	-6.3	free<0.84	22	87	-1
-115.3	-6.3	our<0.12	23	87	-1
-23.625	-3.3	remove<0.71	24	87	-1
-6.625	-3.3	p=0.97	25	87	-1
1.475	-4.3	p=0.46	26	87	-1
13.475	-4.3	p=0.93	27	87	-1
-96.55	-7.3	edu<0.04	28	87	-1
-82.55	-7.3	p=0.00	29	87	-1
-104.55	-8.3	all<0.49	30	87	-1
-88.55	-8.3	you<0.36	31	87	-1
-23.9	-5.3	your<1.02	32	87	-1
-8.9	-5.3	p=0.96	33	87	-1
-116.8	-9.3	will<1.61	34	87	-1
-101.8	-9.3	p=0.03	35	87	-1
-123.8	-10.3	our<0.01	36	87	-1
-109.8	-10.3	p=0.00	37	87	-1
29.475	-4.3	money<0.03	38	87	-1
45.475	-4.3	p=1.00	39	87	-1
-89.8	-9.3	p=0.22	40	87	-1
-77.8	-9.3	p=0.00	41	87	-1
-19.3	-6.3	p=0.49	42	87	-1
-7.3	-6.3	p=0.92	43	87	-1
-67.3	-6.3	!<0.80	44	87	-1
-55.3	-6.3	p=0.36	45	87	-1
-70.55	-7.3	p=0.03	46	87	-1
-58.55	-7.3	p=0.32	47	87	-1
20.475	-5.3	average<3.76	48	87	-1
38.475	-5.3	p=0.99	49	87	-1
11.975	-6.3	remove<0.23	50	87	-1
28.975	-6.3	p=1.00	51	87	-1
43.375	-3.3	p=0.00	52	87	-1
55.375	-3.3	p=0.35	53	87	-1
-43.3	-6.3	p=0.50	54	87	-1
-31.3	-6.3	p=0.95	55	87	-1
-122.55	-7.3	p=0.09	56	87	-1
-110.55	-7.3	p=0.39	57	87	-1
-22.525	-4.3	p=0.52	58	87	-1
-10.525	-4.3	p=0.95	59	87	-1
-146.55	-7.3	p=0.01	60	87	-1
-134.55	-7.3	p=0.20	61	87	-1
5.975	-7.3	p=0.67	62	87	-1
17.975	-7.3	p=1.00	63	87	-1
-80.9	-5.3	p=0.00	64	87	-1
-68.9	-5.3	p=0.03	65	87	-1
-129.8	-11.3	p=0.43	66	87	-1
-117.8	-11.3	p=0.77	67	87	-1
0	-0.3	$<0.05	1	88	-1
-9	-1.3	remove<0.06	2	88	-1
9	-1.3	hp<0.19	3	88	-1
-20.75	-2.3	!<0.19	4	88	-1
-8.75	-2.3	!<0.05	5	88	-1
-65.625	-3.3	hp<0.03	6	88	-1
-46.625	-3.3	average<2.77	7	88	-1
6.25	-2.3	your<0.40	8	88	-1
23.25	-2.3	our<0.07	9	88	-1
-49.525	-4.3	free<0.07	10	88	-1
-34.525	-4.3	!<0.56	11	88	-1
-89.525	-4.3	longest<10.50	12	88	-1
-67.525	-4.3	your<0.39	13	88	-1
-111.9	-5.3	your<0.61	14	88	-1
-94.9	-5.3	our<0.72	15	88	-1
-96.3	-6.3	george<0.03	16	88	-1
-79.3	-6.3	p=0.87	17	88	-1
-53.9	-5.3	your<0.66	18	88	-1
-38.9	-5.3	!<0.53	19	88	-1
12.375	-3.3	longest<15.50	20	88	-1
31.375	-3.3	!<0.31	21	88	-1
-132.3	-6.3	free<0.84	22	88	-1
-115.3	-6.3	our<0.12	23	88	-1
-23.625	-3.3	remove<0.71	24	88	-1
-6.625	-3.3	p=0.97	25	88	-1
1.475	-4.3	p=0.46	26	88	-1
13.475	-4.3	p=0.93	27	88	-1
-96.55	-7.3	edu<0.04	28	88	-1
-82.55	-7.3	p=0.00	29	88	-1
-104.55	-8.3	all<0.49	30	88	-1
-88.55	-8.3	you<0.36	31	88	-1
-23.9	-5.3	your<1.02	32	88	-1
-8.9	-5.3	p=0.96	33	88	-1
-116.8	-9.3	will<1.61	34	88	-1
-101.8	-9.3	p=0.03	35	88	-1
-122.8	-10.3	p=0.52	36	88	-1
-110.8	-10.3	p=0.00	37	88	-1
29.475	-4.3	money<0.03	38	88	-1
45.475	-4.3	p=1.00	39	88	-1
-89.8	-9.3	p=0.22	40	88	-1
-77.8	-9.3	p=0.00	41	88	-1
-19.3	-6.3	p=0.49	42	88	-1
-7.3	-6.3	p=0.92	43	88	-1
-67.3	-6.3	!<0.80	44	88	-1
-55.3	-6.3	p=0.36	45	88	-1
-70.55	-7.3	p=0.03	46	88	-1
-58.55	-7.3	p=0.32	47	88	-1
20.475	-5.3	average<3.76	48	88	-1
38.475	-5.3	p=0.99	49	88	-1
11.975	-6.3	remove<0.23	50	88	-1
28.975	-6.3	p=1.00	51	88	-1
43.375	-3.3	p=0.00	52	88	-1
55.375	-3.3	p=0.35	53	88	-1
-43.3	-6.3	p=0.50	54	88	-1
-31.3	-6.3	p=0.95	55	88	-1
-122.55	-7.3	p=0.09	56	88	-1
-110.55	-7.3	p=0.39	57	88	-1
-22.525	-4.3	p=0.52	58	88	-1
-10.525	-4.3	p=0.95	59	88	-1
-146.55	-7.3	p=0.01	60	88	-1
-134.55	-7.3	p=0.20	61	88	-1
5.975	-7.3	p=0.67	62	88	-1
17.975	-7.3	p=1.00	63	88	-1
-80.9	-5.3	p=0.00	64	88	-1
-68.9	-5.3	p=0.03	65	88	-1
0	-0.3	$<0.05	1	89	-1
-9	-1.3	remove<0.06	2	89	-1
9	-1.3	hp<0.19	3	89	-1
-20.75	-2.3	!<0.19	4	89	-1
-8.75	-2.3	!<0.05	5	89	-1
-65.625	-3.3	hp<0.03	6	89	-1
-46.625	-3.3	average<2.77	7	89	-1
6.25	-2.3	your<0.40	8	89	-1
23.25	-2.3	our<0.07	9	89	-1
-50.625	-4.3	free<0.07	10	89	-1
-35.625	-4.3	!<0.56	11	89	-1
-84.625	-4.3	longest<10.50	12	89	-1
-65.625	-4.3	p=0.01	13	89	-1
-97.4583333333333	-5.3	your<0.61	14	89	-1
-80.4583333333333	-5.3	our<0.72	15	89	-1
-96.2583333333333	-6.3	george<0.03	16	89	-1
-79.2583333333333	-6.3	p=0.87	17	89	-1
-63.4583333333333	-5.3	your<0.66	18	89	-1
-48.4583333333334	-5.3	!<0.53	19	89	-1
12.375	-3.3	longest<15.50	20	89	-1
31.375	-3.3	!<0.31	21	89	-1
-132.258333333333	-6.3	free<0.84	22	89	-1
-115.258333333333	-6.3	our<0.12	23	89	-1
-23.625	-3.3	remove<0.71	24	89	-1
-6.625	-3.3	p=0.97	25	89	-1
0.875000000000004	-4.3	p=0.46	26	89	-1
12.875	-4.3	p=0.93	27	89	-1
-96.5083333333333	-7.3	edu<0.04	28	89	-1
-82.5083333333333	-7.3	p=0.00	29	89	-1
-104.508333333333	-8.3	all<0.49	30	89	-1
-88.5083333333333	-8.3	you<0.36	31	89	-1
-33.4583333333333	-5.3	your<1.02	32	89	-1
-18.4583333333333	-5.3	p=0.96	33	89	-1
-116.758333333333	-9.3	will<1.61	34	89	-1
-101.758333333333	-9.3	p=0.03	35	89	-1
-122.758333333333	-10.3	p=0.52	36	89	-1
-110.758333333333	-10.3	p=0.00	37	89	-1
