x	y	label	key	showSelected1	group
-8.75	-1.95	N=220	5	75	-1
-72.375	-2.95	N=1681	6	75	-1
-53.375	-2.95	N=408	7	75	-1
6.25	-1.95	N=709	8	75	-1
23.25	-1.95	*N=48	9	75	-1
-61.625	-3.95	N=248	10	75	-1
-46.625	-3.95	N=160	11	75	-1
-101.625	-3.95	N=1082	12	75	-1
-79.625	-3.95	N=599	13	75	-1
-124	-4.95	N=709	14	75	-1
-107	-4.95	N=373	15	75	-1
-123.166666666667	-5.95	N=343	16	75	-1
-106.166666666667	-5.95	N=30	17	75	-1
-66	-4.95	N=200	18	75	-1
-51	-4.95	N=48	19	75	-1
17.625	-2.95	N=106	20	75	-1
36.625	-2.95	N=603	21	75	-1
-159.166666666667	-5.95	N=569	22	75	-1
-142.166666666667	-5.95	N=140	23	75	-1
-30.375	-2.95	N=52	24	75	-1
-7.37500000000001	-2.95	N=168	25	75	-1
13.375	-3.95	N=37	26	75	-1
25.375	-3.95	N=69	27	75	-1
-121.5	-6.95	N=287	28	75	-1
-107.5	-6.95	N=56	29	75	-1
-129.5	-7.95	N=167	30	75	-1
-113.5	-7.95	N=120	31	75	-1
-36	-4.95	N=77	32	75	-1
-21	-4.95	*N=83	33	75	-1
-141.75	-8.95	N=138	34	75	-1
-126.75	-8.95	N=29	35	75	-1
-148.75	-9.95	N=118	36	75	-1
-134.75	-9.95	N=20	37	75	-1
41.375	-3.95	N=254	38	75	-1
57.375	-3.95	N=349	39	75	-1
-114.75	-8.95	N=37	40	75	-1
-102.75	-8.95	N=83	41	75	-1
-16.1666666666667	-5.95	N=41	42	75	-1
1.83333333333331	-5.95	N=36	43	75	-1
-70.1666666666667	-5.95	N=141	44	75	-1
-58.1666666666667	-5.95	N=59	45	75	-1
-83.6666666666667	-6.95	N=107	46	75	-1
-69.6666666666667	-6.95	N=34	47	75	-1
32.375	-4.95	N=100	48	75	-1
50.375	-4.95	N=154	49	75	-1
19.625	-5.95	N=62	50	75	-1
36.625	-5.95	N=38	51	75	-1
48.625	-2.95	N=28	52	75	-1
60.625	-2.95	N=20	53	75	-1
-46.1666666666667	-5.95	N=26	54	75	-1
-34.1666666666667	-5.95	N=22	55	75	-1
-147.5	-6.95	N=112	56	75	-1
-135.5	-6.95	N=28	57	75	-1
-34.625	-3.95	N=31	58	75	-1
-22.625	-3.95	N=21	59	75	-1
-177.5	-6.95	N=549	60	75	-1
-159.5	-6.95	N=20	61	75	-1
12.625	-6.95	N=42	62	75	-1
26.625	-6.95	N=20	63	75	-1
-93	-4.95	N=453	64	75	-1
-81	-4.95	N=146	65	75	-1
-157.25	-10.95	N=88	66	75	-1
-140.25	-10.95	N=30	67	75	-1
-57.6666666666667	-6.95	N=20	68	75	-1
-45.6666666666667	-6.95	N=39	69	75	-1
-89.6666666666667	-7.95	N=83	70	75	-1
-77.6666666666667	-7.95	N=24	71	75	-1
-22.1666666666667	-6.95	N=20	72	75	-1
-10.1666666666667	-6.95	N=21	73	75	-1
48.625	-5.95	N=134	74	75	-1
60.625	-5.95	N=20	75	75	-1
-186	-7.95	N=332	76	75	-1
-169	-7.95	N=217	77	75	-1
-192	-8.95	N=238	78	75	-1
-180	-8.95	N=94	79	75	-1
-186	-9.95	N=42	80	75	-1
-174	-9.95	N=52	81	75	-1
-94.1666666666667	-5.95	N=58	82	75	-1
-82.1666666666667	-5.95	N=88	83	75	-1
6.62499999999999	-7.95	N=21	84	75	-1
18.625	-7.95	N=21	85	75	-1
-10.625	-3.95	*N=41	86	75	-1
1.37499999999999	-3.95	*N=127	87	75	-1
-166.75	-11.95	N=46	102	75	-1
-147.75	-11.95	N=42	103	75	-1
-172.75	-12.95	N=25	104	75	-1
-160.75	-12.95	N=21	105	75	-1
0	0.05	N=3066	1	76	-1
-9	-0.95	N=2309	2	76	-1
9	-0.95	N=757	3	76	-1
-20.75	-1.95	N=2089	4	76	-1
-8.75	-1.95	N=220	5	76	-1
-65.625	-2.95	N=1681	6	76	-1
-46.625	-2.95	N=408	7	76	-1
6.25	-1.95	N=709	8	76	-1
23.25	-1.95	*N=48	9	76	-1
-49.525	-3.95	N=248	10	76	-1
-34.525	-3.95	N=160	11	76	-1
-89.525	-3.95	N=1082	12	76	-1
-67.525	-3.95	N=599	13	76	-1
-111.9	-4.95	N=709	14	76	-1
-94.9	-4.95	N=373	15	76	-1
-116.86875	-5.95	N=343	16	76	-1
-99.86875	-5.95	N=30	17	76	-1
-53.9	-4.95	N=200	18	76	-1
-38.9	-4.95	N=48	19	76	-1
12.375	-2.95	N=106	20	76	-1
31.375	-2.95	N=603	21	76	-1
-152.86875	-5.95	N=569	22	76	-1
-135.86875	-5.95	N=140	23	76	-1
-23.625	-2.95	N=52	24	76	-1
-6.625	-2.95	N=168	25	76	-1
1.475	-3.95	N=37	26	76	-1
13.475	-3.95	N=69	27	76	-1
-115.202083333333	-6.95	N=287	28	76	-1
-101.202083333333	-6.95	N=56	29	76	-1
-123.202083333333	-7.95	N=167	30	76	-1
-107.202083333333	-7.95	N=120	31	76	-1
-23.9	-4.95	N=77	32	76	-1
-8.9	-4.95	*N=83	33	76	-1
-135.452083333333	-8.95	N=138	34	76	-1
-120.452083333333	-8.95	N=29	35	76	-1
-142.452083333333	-9.95	N=118	36	76	-1
-128.452083333333	-9.95	N=20	37	76	-1
29.475	-3.95	N=254	38	76	-1
45.475	-3.95	N=349	39	76	-1
-108.452083333333	-8.95	N=37	40	76	-1
-96.4520833333333	-8.95	N=83	41	76	-1
-9.86875000000001	-5.95	N=41	42	76	-1
8.13124999999999	-5.95	N=36	43	76	-1
-63.86875	-5.95	N=141	44	76	-1
-51.86875	-5.95	N=59	45	76	-1
-77.36875	-6.95	N=107	46	76	-1
-63.36875	-6.95	N=34	47	76	-1
20.475	-4.95	N=100	48	76	-1
38.475	-4.95	N=154	49	76	-1
25.13125	-5.95	N=62	50	76	-1
42.13125	-5.95	N=38	51	76	-1
43.375	-2.95	N=28	52	76	-1
55.375	-2.95	N=20	53	76	-1
-39.86875	-5.95	N=26	54	76	-1
-27.86875	-5.95	N=22	55	76	-1
-141.202083333333	-6.95	N=112	56	76	-1
-129.202083333333	-6.95	N=28	57	76	-1
-22.525	-3.95	N=31	58	76	-1
-10.525	-3.95	N=21	59	76	-1
-171.202083333333	-6.95	N=549	60	76	-1
-153.202083333333	-6.95	N=20	61	76	-1
18.13125	-6.95	N=42	62	76	-1
32.13125	-6.95	N=20	63	76	-1
-80.9	-4.95	N=453	64	76	-1
-68.9	-4.95	N=146	65	76	-1
-150.952083333333	-10.95	N=88	66	76	-1
-133.952083333333	-10.95	N=30	67	76	-1
-51.36875	-6.95	N=20	68	76	-1
-39.36875	-6.95	N=39	69	76	-1
-83.36875	-7.95	N=83	70	76	-1
-71.36875	-7.95	N=24	71	76	-1
-15.86875	-6.95	N=20	72	76	-1
-3.86875000000001	-6.95	N=21	73	76	-1
54.13125	-5.95	N=134	74	76	-1
66.13125	-5.95	N=20	75	76	-1
-179.702083333333	-7.95	N=332	76	76	-1
-162.702083333333	-7.95	N=217	77	76	-1
-185.702083333333	-8.95	N=238	78	76	-1
-173.702083333333	-8.95	N=94	79	76	-1
-179.702083333333	-9.95	N=42	80	76	-1
-167.702083333333	-9.95	N=52	81	76	-1
-87.86875	-5.95	N=58	82	76	-1
-75.86875	-5.95	N=88	83	76	-1
12.13125	-7.95	N=21	84	76	-1
24.13125	-7.95	N=21	85	76	-1
-160.452083333333	-11.95	N=46	102	76	-1
-141.452083333333	-11.95	N=42	103	76	-1
-166.452083333333	-12.95	N=25	104	76	-1
-154.452083333333	-12.95	N=21	105	76	-1
0	0.05	N=3066	1	77	-1
-9	-0.95	N=2309	2	77	-1
9	-0.95	N=757	3	77	-1
-20.75	-1.95	N=2089	4	77	-1
-8.75	-1.95	N=220	5	77	-1
-65.625	-2.95	N=1681	6	77	-1
-46.625	-2.95	N=408	7	77	-1
6.25	-1.95	N=709	8	77	-1
23.25	-1.95	*N=48	9	77	-1
-49.525	-3.95	N=248	10	77	-1
-34.525	-3.95	N=160	11	77	-1
-89.525	-3.95	N=1082	12	77	-1
-67.525	-3.95	N=599	13	77	-1
-111.9	-4.95	N=709	14	77	-1
-94.9	-4.95	N=373	15	77	-1
-116.86875	-5.95	N=343	16	77	-1
-99.86875	-5.95	N=30	17	77	-1
-53.9	-4.95	N=200	18	77	-1
-38.9	-4.95	N=48	19	77	-1
12.375	-2.95	N=106	20	77	-1
31.375	-2.95	N=603	21	77	-1
-152.86875	-5.95	N=569	22	77	-1
-135.86875	-5.95	N=140	23	77	-1
-23.625	-2.95	N=52	24	77	-1
-6.625	-2.95	N=168	25	77	-1
1.475	-3.95	N=37	26	77	-1
13.475	-3.95	N=69	27	77	-1
-115.202083333333	-6.95	N=287	28	77	-1
-101.202083333333	-6.95	N=56	29	77	-1
-123.202083333333	-7.95	N=167	30	77	-1
-107.202083333333	-7.95	N=120	31	77	-1
-23.9	-4.95	N=77	32	77	-1
-8.9	-4.95	*N=83	33	77	-1
-135.452083333333	-8.95	N=138	34	77	-1
-120.452083333333	-8.95	N=29	35	77	-1
-142.452083333333	-9.95	N=118	36	77	-1
-128.452083333333	-9.95	N=20	37	77	-1
29.475	-3.95	N=254	38	77	-1
45.475	-3.95	N=349	39	77	-1
-108.452083333333	-8.95	N=37	40	77	-1
-96.4520833333333	-8.95	N=83	41	77	-1
-9.86875000000001	-5.95	N=41	42	77	-1
8.13124999999999	-5.95	N=36	43	77	-1
-63.86875	-5.95	N=141	44	77	-1
-51.86875	-5.95	N=59	45	77	-1
-77.36875	-6.95	N=107	46	77	-1
-63.36875	-6.95	N=34	47	77	-1
20.475	-4.95	N=100	48	77	-1
38.475	-4.95	N=154	49	77	-1
25.13125	-5.95	N=62	50	77	-1
42.13125	-5.95	N=38	51	77	-1
43.375	-2.95	N=28	52	77	-1
55.375	-2.95	N=20	53	77	-1
-39.86875	-5.95	N=26	54	77	-1
-27.86875	-5.95	N=22	55	77	-1
-141.202083333333	-6.95	N=112	56	77	-1
-129.202083333333	-6.95	N=28	57	77	-1
-22.525	-3.95	N=31	58	77	-1
-10.525	-3.95	N=21	59	77	-1
-171.202083333333	-6.95	N=549	60	77	-1
-153.202083333333	-6.95	N=20	61	77	-1
19.13125	-6.95	N=42	62	77	-1
31.13125	-6.95	N=20	63	77	-1
-80.9	-4.95	N=453	64	77	-1
-68.9	-4.95	N=146	65	77	-1
-150.952083333333	-10.95	N=88	66	77	-1
-133.952083333333	-10.95	N=30	67	77	-1
-51.36875	-6.95	N=20	68	77	-1
-39.36875	-6.95	N=39	69	77	-1
-83.36875	-7.95	N=83	70	77	-1
-71.36875	-7.95	N=24	71	77	-1
-15.86875	-6.95	N=20	72	77	-1
-3.86875000000001	-6.95	N=21	73	77	-1
54.13125	-5.95	N=134	74	77	-1
66.13125	-5.95	N=20	75	77	-1
-179.702083333333	-7.95	N=332	76	77	-1
-162.702083333333	-7.95	N=217	77	77	-1
-185.702083333333	-8.95	N=238	78	77	-1
-173.702083333333	-8.95	N=94	79	77	-1
-179.702083333333	-9.95	N=42	80	77	-1
-167.702083333333	-9.95	N=52	81	77	-1
-87.86875	-5.95	N=58	82	77	-1
-75.86875	-5.95	N=88	83	77	-1
-160.452083333333	-11.95	N=46	102	77	-1
-141.452083333333	-11.95	N=42	103	77	-1
-166.452083333333	-12.95	N=25	104	77	-1
-154.452083333333	-12.95	N=21	105	77	-1
0	0.05	N=3066	1	78	-1
-9	-0.95	N=2309	2	78	-1
9	-0.95	N=757	3	78	-1
-20.75	-1.95	N=2089	4	78	-1
-8.75	-1.95	N=220	5	78	-1
-65.625	-2.95	N=1681	6	78	-1
-46.625	-2.95	N=408	7	78	-1
6.25	-1.95	N=709	8	78	-1
23.25	-1.95	*N=48	9	78	-1
-49.525	-3.95	N=248	10	78	-1
-34.525	-3.95	N=160	11	78	-1
-89.525	-3.95	N=1082	12	78	-1
-67.525	-3.95	N=599	13	78	-1
-111.9	-4.95	N=709	14	78	-1
-94.9	-4.95	N=373	15	78	-1
-101.578571428571	-5.95	N=343	16	78	-1
-84.5785714285714	-5.95	N=30	17	78	-1
-53.9	-4.95	N=200	18	78	-1
-38.9	-4.95	N=48	19	78	-1
12.375	-2.95	N=106	20	78	-1
31.375	-2.95	N=603	21	78	-1
-137.578571428571	-5.95	N=569	22	78	-1
-120.578571428571	-5.95	N=140	23	78	-1
-23.625	-2.95	N=52	24	78	-1
-6.625	-2.95	N=168	25	78	-1
1.475	-3.95	N=37	26	78	-1
13.475	-3.95	N=69	27	78	-1
-105.578571428571	-6.95	N=287	28	78	-1
-91.5785714285714	-6.95	N=56	29	78	-1
-113.578571428571	-7.95	N=167	30	78	-1
-97.5785714285714	-7.95	N=120	31	78	-1
-23.9	-4.95	N=77	32	78	-1
-8.9	-4.95	*N=83	33	78	-1
-125.828571428571	-8.95	N=138	34	78	-1
-110.828571428571	-8.95	N=29	35	78	-1
-132.828571428571	-9.95	N=118	36	78	-1
-118.828571428571	-9.95	N=20	37	78	-1
29.475	-3.95	N=254	38	78	-1
45.475	-3.95	N=349	39	78	-1
-98.8285714285714	-8.95	N=37	40	78	-1
-86.8285714285714	-8.95	N=83	41	78	-1
-18.5785714285714	-5.95	N=41	42	78	-1
-0.578571428571434	-5.95	N=36	43	78	-1
-72.5785714285714	-5.95	N=141	44	78	-1
-60.5785714285714	-5.95	N=59	45	78	-1
-77.5785714285714	-6.95	N=107	46	78	-1
-63.5785714285714	-6.95	N=34	47	78	-1
20.475	-4.95	N=100	48	78	-1
38.475	-4.95	N=154	49	78	-1
16.4214285714286	-5.95	N=62	50	78	-1
33.4214285714286	-5.95	N=38	51	78	-1
43.375	-2.95	N=28	52	78	-1
55.375	-2.95	N=20	53	78	-1
-48.5785714285714	-5.95	N=26	54	78	-1
-36.5785714285714	-5.95	N=22	55	78	-1
-131.578571428571	-6.95	N=112	56	78	-1
-119.578571428571	-6.95	N=28	57	78	-1
-22.525	-3.95	N=31	58	78	-1
-10.525	-3.95	N=21	59	78	-1
-161.578571428571	-6.95	N=549	60	78	-1
-143.578571428571	-6.95	N=20	61	78	-1
10.4214285714286	-6.95	N=42	62	78	-1
22.4214285714286	-6.95	N=20	63	78	-1
-80.9	-4.95	N=453	64	78	-1
-68.9	-4.95	N=146	65	78	-1
-141.328571428571	-10.95	N=88	66	78	-1
-124.328571428571	-10.95	N=30	67	78	-1
-51.5785714285714	-6.95	N=20	68	78	-1
-39.5785714285714	-6.95	N=39	69	78	-1
-83.5785714285714	-7.95	N=83	70	78	-1
-71.5785714285714	-7.95	N=24	71	78	-1
-24.5785714285714	-6.95	N=20	72	78	-1
-12.5785714285714	-6.95	N=21	73	78	-1
45.4214285714286	-5.95	N=134	74	78	-1
57.4214285714286	-5.95	N=20	75	78	-1
-170.078571428571	-7.95	N=332	76	78	-1
-153.078571428571	-7.95	N=217	77	78	-1
-176.078571428571	-8.95	N=238	78	78	-1
-164.078571428571	-8.95	N=94	79	78	-1
-170.078571428571	-9.95	N=42	80	78	-1
-158.078571428571	-9.95	N=52	81	78	-1
-150.828571428571	-11.95	N=46	102	78	-1
-131.828571428571	-11.95	N=42	103	78	-1
-156.828571428571	-12.95	N=25	104	78	-1
-144.828571428571	-12.95	N=21	105	78	-1
0	0.05	N=3066	1	79	-1
-9	-0.95	N=2309	2	79	-1
9	-0.95	N=757	3	79	-1
-20.75	-1.95	N=2089	4	79	-1
-8.75	-1.95	N=220	5	79	-1
-65.625	-2.95	N=1681	6	79	-1
-46.625	-2.95	N=408	7	79	-1
6.25	-1.95	N=709	8	79	-1
23.25	-1.95	*N=48	9	79	-1
-49.525	-3.95	N=248	10	79	-1
-34.525	-3.95	N=160	11	79	-1
-89.525	-3.95	N=1082	12	79	-1
-67.525	-3.95	N=599	13	79	-1
-111.9	-4.95	N=709	14	79	-1
-94.9	-4.95	N=373	15	79	-1
-99.4208333333333	-5.95	N=343	16	79	-1
-82.4208333333333	-5.95	N=30	17	79	-1
-53.9	-4.95	N=200	18	79	-1
-38.9	-4.95	N=48	19	79	-1
12.375	-2.95	N=106	20	79	-1
31.375	-2.95	N=603	21	79	-1
-135.420833333333	-5.95	N=569	22	79	-1
-118.420833333333	-5.95	N=140	23	79	-1
-23.625	-2.95	N=52	24	79	-1
-6.625	-2.95	N=168	25	79	-1
1.475	-3.95	N=37	26	79	-1
13.475	-3.95	N=69	27	79	-1
-103.420833333333	-6.95	N=287	28	79	-1
-89.4208333333333	-6.95	N=56	29	79	-1
-111.420833333333	-7.95	N=167	30	79	-1
-95.4208333333333	-7.95	N=120	31	79	-1
-23.9	-4.95	N=77	32	79	-1
-8.9	-4.95	*N=83	33	79	-1
-123.670833333333	-8.95	N=138	34	79	-1
-108.670833333333	-8.95	N=29	35	79	-1
-130.670833333333	-9.95	N=118	36	79	-1
-116.670833333333	-9.95	N=20	37	79	-1
29.475	-3.95	N=254	38	79	-1
45.475	-3.95	N=349	39	79	-1
-96.6708333333333	-8.95	N=37	40	79	-1
-84.6708333333333	-8.95	N=83	41	79	-1
-16.4208333333333	-5.95	N=41	42	79	-1
1.57916666666666	-5.95	N=36	43	79	-1
-70.4208333333333	-5.95	N=141	44	79	-1
-58.4208333333334	-5.95	N=59	45	79	-1
-75.4208333333333	-6.95	N=107	46	79	-1
-61.4208333333333	-6.95	N=34	47	79	-1
20.475	-4.95	N=100	48	79	-1
38.475	-4.95	N=154	49	79	-1
18.5791666666667	-5.95	N=62	50	79	-1
35.5791666666667	-5.95	N=38	51	79	-1
43.375	-2.95	N=28	52	79	-1
55.375	-2.95	N=20	53	79	-1
-46.4208333333334	-5.95	N=26	54	79	-1
-34.4208333333333	-5.95	N=22	55	79	-1
-129.420833333333	-6.95	N=112	56	79	-1
-117.420833333333	-6.95	N=28	57	79	-1
-22.525	-3.95	N=31	58	79	-1
-10.525	-3.95	N=21	59	79	-1
-159.420833333333	-6.95	N=549	60	79	-1
-141.420833333333	-6.95	N=20	61	79	-1
12.5791666666667	-6.95	N=42	62	79	-1
24.5791666666667	-6.95	N=20	63	79	-1
-80.9	-4.95	N=453	64	79	-1
-68.9	-4.95	N=146	65	79	-1
-139.170833333333	-10.95	N=88	66	79	-1
-122.170833333333	-10.95	N=30	67	79	-1
-49.4208333333333	-6.95	N=20	68	79	-1
-37.4208333333333	-6.95	N=39	69	79	-1
-81.4208333333333	-7.95	N=83	70	79	-1
-69.4208333333333	-7.95	N=24	71	79	-1
-22.4208333333333	-6.95	N=20	72	79	-1
-10.4208333333333	-6.95	N=21	73	79	-1
-167.920833333333	-7.95	N=332	76	79	-1
-150.920833333333	-7.95	N=217	77	79	-1
-173.920833333333	-8.95	N=238	78	79	-1
-161.920833333333	-8.95	N=94	79	79	-1
-167.920833333333	-9.95	N=42	80	79	-1
-155.920833333333	-9.95	N=52	81	79	-1
-148.670833333333	-11.95	N=46	102	79	-1
-129.670833333333	-11.95	N=42	103	79	-1
-154.670833333333	-12.95	N=25	104	79	-1
-142.670833333333	-12.95	N=21	105	79	-1
0	0.05	N=3066	1	80	-1
-9	-0.95	N=2309	2	80	-1
9	-0.95	N=757	3	80	-1
-20.75	-1.95	N=2089	4	80	-1
-8.75	-1.95	N=220	5	80	-1
-65.625	-2.95	N=1681	6	80	-1
-46.625	-2.95	N=408	7	80	-1
6.25	-1.95	N=709	8	80	-1
23.25	-1.95	*N=48	9	80	-1
-49.525	-3.95	N=248	10	80	-1
-34.525	-3.95	N=160	11	80	-1
-89.525	-3.95	N=1082	12	80	-1
-67.525	-3.95	N=599	13	80	-1
-111.9	-4.95	N=709	14	80	-1
-94.9	-4.95	N=373	15	80	-1
-96.3	-5.95	N=343	16	80	-1
-79.3	-5.95	N=30	17	80	-1
-53.9	-4.95	N=200	18	80	-1
-38.9	-4.95	N=48	19	80	-1
12.375	-2.95	N=106	20	80	-1
31.375	-2.95	N=603	21	80	-1
-132.3	-5.95	N=569	22	80	-1
-115.3	-5.95	N=140	23	80	-1
-23.625	-2.95	N=52	24	80	-1
-6.625	-2.95	N=168	25	80	-1
1.475	-3.95	N=37	26	80	-1
13.475	-3.95	N=69	27	80	-1
-100.3	-6.95	N=287	28	80	-1
-86.3	-6.95	N=56	29	80	-1
-108.3	-7.95	N=167	30	80	-1
-92.3	-7.95	N=120	31	80	-1
-23.9	-4.95	N=77	32	80	-1
-8.9	-4.95	*N=83	33	80	-1
-120.55	-8.95	N=138	34	80	-1
-105.55	-8.95	N=29	35	80	-1
-127.55	-9.95	N=118	36	80	-1
-113.55	-9.95	N=20	37	80	-1
29.475	-3.95	N=254	38	80	-1
45.475	-3.95	N=349	39	80	-1
-93.55	-8.95	N=37	40	80	-1
-81.55	-8.95	N=83	41	80	-1
-19.3	-5.95	N=41	42	80	-1
-7.3	-5.95	N=36	43	80	-1
-67.3	-5.95	N=141	44	80	-1
-55.3	-5.95	N=59	45	80	-1
-72.3	-6.95	N=107	46	80	-1
-58.3	-6.95	N=34	47	80	-1
20.475	-4.95	N=100	48	80	-1
38.475	-4.95	N=154	49	80	-1
11.975	-5.95	N=62	50	80	-1
28.975	-5.95	N=38	51	80	-1
43.375	-2.95	N=28	52	80	-1
55.375	-2.95	N=20	53	80	-1
-43.3	-5.95	N=26	54	80	-1
-31.3	-5.95	N=22	55	80	-1
-126.3	-6.95	N=112	56	80	-1
-114.3	-6.95	N=28	57	80	-1
-22.525	-3.95	N=31	58	80	-1
-10.525	-3.95	N=21	59	80	-1
-156.3	-6.95	N=549	60	80	-1
-138.3	-6.95	N=20	61	80	-1
5.975	-6.95	N=42	62	80	-1
17.975	-6.95	N=20	63	80	-1
-80.9	-4.95	N=453	64	80	-1
-68.9	-4.95	N=146	65	80	-1
-136.05	-10.95	N=88	66	80	-1
-119.05	-10.95	N=30	67	80	-1
-46.3	-6.95	N=20	68	80	-1
-34.3	-6.95	N=39	69	80	-1
-78.3	-7.95	N=83	70	80	-1
-66.3	-7.95	N=24	71	80	-1
-164.8	-7.95	N=332	76	80	-1
-147.8	-7.95	N=217	77	80	-1
-170.8	-8.95	N=238	78	80	-1
-158.8	-8.95	N=94	79	80	-1
-164.8	-9.95	N=42	80	80	-1
-152.8	-9.95	N=52	81	80	-1
-145.55	-11.95	N=46	102	80	-1
-126.55	-11.95	N=42	103	80	-1
-151.55	-12.95	N=25	104	80	-1
-139.55	-12.95	N=21	105	80	-1
0	0.05	N=3066	1	81	-1
-9	-0.95	N=2309	2	81	-1
9	-0.95	N=757	3	81	-1
-20.75	-1.95	N=2089	4	81	-1
-8.75	-1.95	N=220	5	81	-1
-65.625	-2.95	N=1681	6	81	-1
-46.625	-2.95	N=408	7	81	-1
6.25	-1.95	N=709	8	81	-1
23.25	-1.95	*N=48	9	81	-1
-49.525	-3.95	N=248	10	81	-1
-34.525	-3.95	N=160	11	81	-1
-89.525	-3.95	N=1082	12	81	-1
-67.525	-3.95	N=599	13	81	-1
-111.9	-4.95	N=709	14	81	-1
-94.9	-4.95	N=373	15	81	-1
-96.3	-5.95	N=343	16	81	-1
-79.3	-5.95	N=30	17	81	-1
-53.9	-4.95	N=200	18	81	-1
-38.9	-4.95	N=48	19	81	-1
12.375	-2.95	N=106	20	81	-1
31.375	-2.95	N=603	21	81	-1
-132.3	-5.95	N=569	22	81	-1
-115.3	-5.95	N=140	23	81	-1
-23.625	-2.95	N=52	24	81	-1
-6.625	-2.95	N=168	25	81	-1
1.475	-3.95	N=37	26	81	-1
13.475	-3.95	N=69	27	81	-1
-98.9	-6.95	N=287	28	81	-1
-84.9	-6.95	N=56	29	81	-1
-106.9	-7.95	N=167	30	81	-1
-90.9	-7.95	N=120	31	81	-1
-23.9	-4.95	N=77	32	81	-1
-8.9	-4.95	*N=83	33	81	-1
-119.15	-8.95	N=138	34	81	-1
-104.15	-8.95	N=29	35	81	-1
-126.15	-9.95	N=118	36	81	-1
-112.15	-9.95	N=20	37	81	-1
29.475	-3.95	N=254	38	81	-1
45.475	-3.95	N=349	39	81	-1
-92.15	-8.95	N=37	40	81	-1
-80.15	-8.95	N=83	41	81	-1
-19.3	-5.95	N=41	42	81	-1
-7.3	-5.95	N=36	43	81	-1
-67.3	-5.95	N=141	44	81	-1
-55.3	-5.95	N=59	45	81	-1
-72.9	-6.95	N=107	46	81	-1
-60.9	-6.95	N=34	47	81	-1
20.475	-4.95	N=100	48	81	-1
38.475	-4.95	N=154	49	81	-1
11.975	-5.95	N=62	50	81	-1
28.975	-5.95	N=38	51	81	-1
43.375	-2.95	N=28	52	81	-1
55.375	-2.95	N=20	53	81	-1
-43.3	-5.95	N=26	54	81	-1
-31.3	-5.95	N=22	55	81	-1
-124.9	-6.95	N=112	56	81	-1
-112.9	-6.95	N=28	57	81	-1
-22.525	-3.95	N=31	58	81	-1
-10.525	-3.95	N=21	59	81	-1
-154.9	-6.95	N=549	60	81	-1
-136.9	-6.95	N=20	61	81	-1
5.975	-6.95	N=42	62	81	-1
17.975	-6.95	N=20	63	81	-1
-80.9	-4.95	N=453	64	81	-1
-68.9	-4.95	N=146	65	81	-1
-134.65	-10.95	N=88	66	81	-1
-117.65	-10.95	N=30	67	81	-1
-48.9	-6.95	N=20	68	81	-1
-36.9	-6.95	N=39	69	81	-1
-163.4	-7.95	N=332	76	81	-1
-146.4	-7.95	N=217	77	81	-1
-169.4	-8.95	N=238	78	81	-1
-157.4	-8.95	N=94	79	81	-1
-163.4	-9.95	N=42	80	81	-1
-151.4	-9.95	N=52	81	81	-1
-144.15	-11.95	N=46	102	81	-1
-125.15	-11.95	N=42	103	81	-1
-150.15	-12.95	N=25	104	81	-1
-138.15	-12.95	N=21	105	81	-1
0	0.05	N=3066	1	82	-1
-9	-0.95	N=2309	2	82	-1
9	-0.95	N=757	3	82	-1
-20.75	-1.95	N=2089	4	82	-1
-8.75	-1.95	N=220	5	82	-1
-65.625	-2.95	N=1681	6	82	-1
-46.625	-2.95	N=408	7	82	-1
6.25	-1.95	N=709	8	82	-1
23.25	-1.95	*N=48	9	82	-1
-49.525	-3.95	N=248	10	82	-1
-34.525	-3.95	N=160	11	82	-1
-89.525	-3.95	N=1082	12	82	-1
-67.525	-3.95	N=599	13	82	-1
-111.9	-4.95	N=709	14	82	-1
-94.9	-4.95	N=373	15	82	-1
-96.3	-5.95	N=343	16	82	-1
-79.3	-5.95	N=30	17	82	-1
-53.9	-4.95	N=200	18	82	-1
-38.9	-4.95	N=48	19	82	-1
12.375	-2.95	N=106	20	82	-1
31.375	-2.95	N=603	21	82	-1
-132.3	-5.95	N=569	22	82	-1
-115.3	-5.95	N=140	23	82	-1
-23.625	-2.95	N=52	24	82	-1
-6.625	-2.95	N=168	25	82	-1
1.475	-3.95	N=37	26	82	-1
13.475	-3.95	N=69	27	82	-1
-95.8	-6.95	N=287	28	82	-1
-81.8	-6.95	N=56	29	82	-1
-103.8	-7.95	N=167	30	82	-1
-87.8	-7.95	N=120	31	82	-1
-23.9	-4.95	N=77	32	82	-1
-8.9	-4.95	*N=83	33	82	-1
-116.05	-8.95	N=138	34	82	-1
-101.05	-8.95	N=29	35	82	-1
-123.05	-9.95	N=118	36	82	-1
-109.05	-9.95	N=20	37	82	-1
29.475	-3.95	N=254	38	82	-1
45.475	-3.95	N=349	39	82	-1
-89.05	-8.95	N=37	40	82	-1
-77.05	-8.95	N=83	41	82	-1
-19.3	-5.95	N=41	42	82	-1
-7.3	-5.95	N=36	43	82	-1
-67.3	-5.95	N=141	44	82	-1
-55.3	-5.95	N=59	45	82	-1
-69.8	-6.95	N=107	46	82	-1
-57.8	-6.95	N=34	47	82	-1
20.475	-4.95	N=100	48	82	-1
38.475	-4.95	N=154	49	82	-1
11.975	-5.95	N=62	50	82	-1
28.975	-5.95	N=38	51	82	-1
